#PATH-POINTS-START Red Right Mid-MOGO Rush
-137.369,-74.232,120,120
-148.356,-158.407,120
-146.366,-158.206,120
-144.381,-157.966,120
-142.4,-157.691,120
-140.423,-157.384,120
-138.452,-157.045,120
-136.487,-156.676,120
-134.527,-156.276,120
-132.574,-155.846,120
-130.628,-155.386,120
-128.688,-154.897,120
-126.758,-154.375,120
-124.835,-153.823,120
-122.922,-153.241,120
-121.019,-152.626,120
-119.127,-151.979,120
-117.245,-151.301,120
-115.376,-150.588,120
-113.52,-149.844,120
-111.678,-149.064,120
-109.851,-148.251,120
-108.041,-147.401,120
-106.246,-146.518,120
-104.471,-145.597,120
-102.715,-144.639,120
-100.979,-143.646,120
-99.267,-142.612,120
-97.577,-141.543,120
-95.913,-140.434,120
-94.276,-139.286,120
-92.664,-138.101,120
-91.086,-136.873,120
-89.537,-135.608,120
-88.02,-134.305,120
-86.541,-132.959,120
-85.097,-131.575,120
-83.688,-130.155,120
-82.323,-128.694,120
-80.999,-127.195,120
-79.715,-125.662,120
-78.476,-124.092,120
-77.285,-122.485,120
-76.14,-120.845,120
-75.042,-119.175,120
-73.99,-117.473,120
-72.994,-115.739,120
-72.047,-113.977,120
-71.15,-112.19,120
-70.303,-110.378,120
-69.507,-108.544,120
-68.764,-106.687,120
-68.074,-104.81,120
-67.435,-102.915,120
-66.846,-101.004,120
-66.307,-99.078,120
-65.817,-97.139,120
-65.375,-95.189,120
-64.981,-93.228,120
-64.634,-91.258,120
-64.333,-89.281,120,190
-64.011,-87.308,120
-63.662,-85.338,120
-63.311,-83.369,120
-62.958,-81.401,120
-62.602,-79.433,120
-62.243,-77.465,120
-61.881,-75.498,120
-61.515,-73.532,120
-61.145,-71.567,120
-60.769,-69.602,120
-60.386,-67.639,120
-59.993,-65.678,120
-59.588,-63.72,120
-59.164,-61.765,120
-58.711,-59.817,120
-58.268,-57.867,120
-57.946,-55.893,120
-57.678,-53.911,120
-57.425,-51.928,120
-57.176,-49.943,120
-56.93,-47.958,120
-56.684,-45.973,120
-55.79,-44.271,120,220
-54.505,-42.739,120
-53.219,-41.206,120
-51.934,-39.674,120
-50.648,-38.142,120
-49.363,-36.61,120
-48.077,-35.078,120
-46.791,-33.546,120
-45.506,-32.014,120
-44.22,-30.482,120
-42.935,-28.95,120
-41.649,-27.418,120
-40.364,-25.886,120
-39.078,-24.354,120
-38.499,-23.664,120,220
-38.499,-23.664,0,220
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"path.jerryio v0.1","gc":{"robotWidth":15,"robotHeight":17,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":0.7874015748031495,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2025 - High Stakes","signature":"V5RC 2025 - High Stakes","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"beyDALn2TN","x":-54.08210515729174,"y":-29.225211936320623,"lock":false,"visible":true,"heading":120,"__type":"end-point"},{"uid":"DYFc7jsh9w","x":-23.34924339885934,"y":-47.00774829969032,"lock":false,"visible":true,"heading":180,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"5a7EchxMts"},{"controls":[{"uid":"DYFc7jsh9w","x":-23.34924339885934,"y":-47.00774829969032,"lock":false,"visible":true,"heading":180,"__type":"end-point"},{"uid":"cttS4ia3kC","x":-23.34924339885934,"y":-47.00774829969032,"lock":false,"visible":true,"__type":"control"},{"uid":"U9hmggh2fa","x":-23.34924339885934,"y":-61.1178043271467,"lock":false,"visible":true,"__type":"control"},{"uid":"O5vasWzsWY","x":-23.34924339885934,"y":-61.1178043271467,"lock":false,"visible":true,"heading":240,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"z2vSBzHHyy"},{"controls":[{"uid":"O5vasWzsWY","x":-23.34924339885934,"y":-61.1178043271467,"lock":false,"visible":true,"heading":240,"__type":"end-point"},{"uid":"o4qZ90S3U1","x":-23.34924339885934,"y":-61.1178043271467,"lock":false,"visible":true,"__type":"control"},{"uid":"TCBu4JE1fz","x":-8.953471353660557,"y":-52.806401461658695,"lock":false,"visible":true,"__type":"control"},{"uid":"M52cuYV1pk","x":-8.953471353660557,"y":-52.806401461658695,"lock":false,"visible":true,"heading":240,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"LypugcdT2E"},{"controls":[{"uid":"M52cuYV1pk","x":-8.953471353660557,"y":-52.806401461658695,"lock":false,"visible":true,"heading":240,"__type":"end-point"},{"uid":"r8ZtgLu6wo","x":-8.953471353660557,"y":-52.806401461658695,"lock":false,"visible":true,"__type":"control"},{"uid":"zOQm0c2SQM","x":-19.526468131995465,"y":-58.96895604228269,"lock":false,"visible":true,"__type":"control"},{"uid":"7NvZKO4zUk","x":-19.526468131995465,"y":-58.96895604228269,"lock":false,"visible":true,"heading":265,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"PeY05YWPNe"},{"controls":[{"uid":"7NvZKO4zUk","x":-19.526468131995465,"y":-58.96895604228269,"lock":false,"visible":true,"heading":265,"__type":"end-point"},{"uid":"gnfk99Q75q","x":-19.526468131995465,"y":-58.96895604228269,"lock":false,"visible":true,"__type":"control"},{"uid":"coNkd7CGKc","x":-59.49418144179556,"y":-62.44281933756235,"lock":false,"visible":true,"__type":"control"},{"uid":"Zp02vHNv38","x":-59.49418144179556,"y":-62.44281933756235,"lock":false,"visible":true,"heading":265,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"mXKj82oM4F"},{"controls":[{"uid":"Zp02vHNv38","x":-59.49418144179556,"y":-62.44281933756235,"lock":false,"visible":true,"heading":265,"__type":"end-point"},{"uid":"VZ5gSPGaga","x":-59.49418144179556,"y":-62.44281933756235,"lock":false,"visible":true,"__type":"control"},{"uid":"ohnZKivEcl","x":-28.76131968336316,"y":-61.31109276587898,"lock":false,"visible":true,"__type":"control"},{"uid":"rxyw4AYvgD","x":-25.28212778618213,"y":-34.83057665955672,"lock":false,"visible":true,"heading":190,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"AmB2zMiDww"},{"controls":[{"uid":"rxyw4AYvgD","x":-25.28212778618213,"y":-34.83057665955672,"lock":false,"visible":true,"heading":190,"__type":"end-point"},{"uid":"rYcJotAvqx","x":-22.280098293993518,"y":-17.80522137855128,"lock":false,"visible":true,"__type":"control"},{"uid":"rAsIgpDrk0","x":-23.439828926387197,"y":-27.179710657066824,"lock":false,"visible":true,"__type":"control"},{"uid":"pvXv6kIXcs","x":-22.28009829399352,"y":-17.80522137855128,"lock":false,"visible":true,"heading":220,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"VJUOZGVejn"},{"controls":[{"uid":"pvXv6kIXcs","x":-22.28009829399352,"y":-17.80522137855128,"lock":false,"visible":true,"heading":220,"__type":"end-point"},{"uid":"vgzJZLyhhP","x":-22.280098293993525,"y":-17.80522137855128,"lock":false,"visible":true,"__type":"control"},{"uid":"lBRt1UuAtT","x":-15.157128311391142,"y":-9.316396311844178,"lock":false,"visible":true,"__type":"control"},{"uid":"DAHltOFrsk","x":-15.157128311391142,"y":-9.316396311844178,"lock":false,"visible":true,"heading":220,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"cHisxOONFJ"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":120},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Red Right Mid-MOGO Rush","uid":"rl1RSGyLto","lock":false,"visible":true}]}
